writer_id,proposition_id,paragraph_type,model_name,model_input_condition,model_mitigation_condition,writer_stance,writer_stance_polarity,writer_confidence,writer_knowledge,writer_importance,paragraph_relevance,paragraph_clarity,paragraph_formality,paragraph_informativeness,paragraph_originality,writer_friendliness,writer_optimism,writer_community,writer_openness,paragraph_hope,paragraph_excitement,paragraph_fear,paragraph_disgust,paragraph_anger,writer_affect_x,writer_affect_y,writer_age,writer_age_binned,writer_gender,writer_race,writer_english_first,writer_english_skills,writer_education,writer_income,writer_politicalParty,writer_politicalIdeology
5e57bf76eff1680266519b35,89,writer,openai/chatgpt-4o-latest,bullets-based,reranking,35.2,29.6,63.2,56.8,63.2,52.6,58.8,52.6,63.2,41.8,52.8,36.2,46.0,26.0,31.8,27.6,20.4,10.2,25.2,37.532,43.422000000000004,35.0,30-39,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing
665990d77206343f142e900b,226,model,openai/chatgpt-4o-latest,bullets-based,reranking,2.1666666666666665,95.66666666666667,91.5,76.66666666666667,85.83333333333333,94.83333333333333,96.66666666666667,63.333333333333336,68.33333333333333,53.333333333333336,80.33333333333333,71.83333333333333,92.66666666666667,29.0,66.66666666666667,61.5,44.5,24.0,28.5,58.385,41.343333333333334,40.333333333333336,40-49,Female,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Centrist
6773dc7bcec34c5f04788eff,360,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,3.4,93.2,85.6,85.6,85.2,89.6,90.6,78.2,82.4,67.8,41.8,46.6,73.8,25.0,49.0,22.4,45.2,12.0,4.2,42.862,31.838,48.8,50-59,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
6610245a91f71bf3e564f093,342,writer,openai/chatgpt-4o-latest,bullets-based,none,94.0,88.0,89.16666666666667,71.16666666666667,80.66666666666667,81.66666666666667,76.0,51.166666666666664,44.333333333333336,31.666666666666668,61.5,51.333333333333336,70.66666666666667,18.833333333333332,35.333333333333336,17.5,30.333333333333332,20.833333333333332,24.666666666666668,38.24333333333333,36.641666666666666,36.0,18-29,Male,White,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Reform UK,Centrist
5f562fc05e6f8a000965cbd5,180,edited,openai/chatgpt-4o-latest,bullets-based,none,29.0,72.66666666666667,72.5,75.5,70.33333333333333,74.0,79.66666666666667,75.5,69.66666666666667,54.833333333333336,58.833333333333336,55.333333333333336,62.833333333333336,43.5,55.5,17.833333333333332,57.666666666666664,29.166666666666668,36.833333333333336,39.35333333333333,38.86166666666667,36.333333333333336,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Centrist
628b918c429f302a743f39d8,370,model,openai/chatgpt-4o-latest,bullets-based,prompting,44.75,43.5,64.25,53.75,57.75,76.0,77.5,57.5,66.0,49.25,62.5,52.25,54.75,43.25,42.75,31.5,12.5,13.75,20.5,45.4075,49.082499999999996,45.0,30-39,Male,White,Yes,Expert,Doctorate (PhD),"£50,000-£74,999",Other,Very Left-Wing
6658b3d15669d166e3c15634,387,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,19.2,61.6,11.6,3.0,5.8,11.8,49.2,15.8,12.0,6.6,51.4,28.4,28.0,65.8,22.4,8.4,1.8,3.2,2.4,67.692,59.065999999999995,26.6,18-29,Female,White,Yes,Intermediate,GCSEs or equivalent,"Under £15,000",Did not vote,Centrist
5f1c27b2554a0f483df235e7,371,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,22.75,64.5,75.0,83.25,77.5,89.75,77.0,84.0,74.0,62.25,72.25,62.5,75.5,38.0,75.25,57.75,58.0,10.0,9.75,44.3475,49.09,37.0,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Centrist
5caa61abcb4af3001640e877,368,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,91.0,82.0,74.75,66.0,68.0,79.75,77.0,29.0,48.25,43.5,66.75,79.25,74.75,34.0,69.5,56.75,25.25,8.75,7.25,64.8475,47.2525,27.25,18-29,Female,White,Yes,Intermediate,Vocational qualification,"£15,000-£24,999",Labour,Moderately Left-Wing
64135cd06bb7dc980f8cbd93,387,edited,deepseek/deepseek-chat-v3-0324,bullets-based,none,68.6,42.0,47.4,29.6,34.4,44.4,27.8,47.8,15.0,21.4,41.2,37.2,38.6,29.0,26.0,17.0,9.6,8.6,12.2,50.994,62.60999999999999,43.4,30-39,Male,White,Yes,Advanced,Vocational qualification,"£35,000-£49,999",Did not vote,Moderately Right-Wing
5bfbed930702840001e7acc9,342,model,openai/chatgpt-4o-latest,bullets-based,none,70.4,80.8,89.4,79.4,81.6,79.8,83.4,62.6,62.6,40.0,51.4,32.0,50.8,12.6,34.8,19.0,45.0,30.0,32.0,38.30800000000001,42.024,41.0,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Right-Wing
58d215787c08be0001c24263,12,edited,deepseek/deepseek-chat-v3-0324,bullets-based,none,26.0,75.0,84.75,80.0,84.75,85.75,77.75,72.5,81.0,62.25,54.5,49.5,76.5,16.0,46.75,42.25,55.75,44.25,53.5,32.2775,29.68,31.75,18-29,Female,Black,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
5e15d85bd62abeba42692ed3,22,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,4.4,91.2,74.0,67.4,79.0,86.4,87.4,62.2,55.8,44.4,75.2,66.6,71.4,64.0,69.0,32.0,16.2,1.0,0.8,72.03999999999999,33.838,36.2,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
66cb2e0bd2169db778550269,99,writer,openai/chatgpt-4o-latest,bullets-based,none,30.6,38.8,66.6,61.6,48.0,86.2,71.2,48.8,66.0,34.6,54.6,49.6,77.0,46.6,41.2,11.6,33.8,8.8,11.8,41.898,39.230000000000004,33.2,30-39,Female,White,Yes,Advanced,A-levels or equivalent,"£35,000-£49,999",Labour,Moderately Left-Wing
5fdaa8a67fa7c7779611d165,250,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,91.75,83.5,86.75,82.0,72.75,84.0,86.25,49.0,52.0,23.25,55.5,59.25,62.5,50.0,38.75,14.0,22.75,16.75,13.5,60.005,37.8075,56.75,50-59,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Scottish National Party,Moderately Right-Wing
5c27c724867f660001ae6785,88,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,8.333333333333334,83.33333333333333,74.0,61.666666666666664,76.33333333333333,74.66666666666667,81.0,45.5,50.333333333333336,27.166666666666668,33.666666666666664,28.833333333333332,48.833333333333336,28.5,30.0,28.5,25.833333333333332,17.833333333333332,38.833333333333336,26.304999999999996,38.48166666666666,43.666666666666664,50-59,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£35,000-£49,999",Conservative,Moderately Right-Wing
67758afe645044129f3f6a8a,193,model,openai/chatgpt-4o-latest,bullets-based,reranking,70.0,40.8,79.4,83.2,70.4,82.4,61.2,71.6,64.2,56.4,62.2,46.2,71.0,35.0,37.8,25.6,20.8,17.0,18.2,42.134,43.977999999999994,39.4,40-49,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Centrist
60339d39afd6b5053beb30dd,303,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,69.75,80.5,76.5,65.0,72.25,79.0,84.5,69.75,50.0,46.0,48.5,41.25,54.25,36.5,40.75,28.0,26.0,27.25,40.5,26.9325,28.2325,38.75,18-29,Male,White,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Labour,Very Left-Wing
63ecff152b48d86d5a353ee6,361,writer,openai/chatgpt-4o-latest,bullets-based,none,73.6,47.2,67.0,56.8,53.4,69.0,69.0,60.8,48.4,35.6,54.8,65.4,71.0,47.8,55.0,40.2,22.2,25.2,24.4,60.834,42.827999999999996,32.2,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Greens,Moderately Left-Wing
55e56224c70c7a00112a6565,193,writer,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,54.6,26.0,50.6,45.0,45.8,65.6,52.4,41.0,34.6,26.2,61.8,54.6,46.0,49.2,41.8,24.2,22.6,16.6,10.6,40.751999999999995,49.638,34.2,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Centrist
5f7c8aff0e18660b96ed18e2,226,writer,openai/chatgpt-4o-latest,bullets-based,none,3.375,93.25,80.0,68.875,72.625,73.0,79.0,39.25,42.125,33.875,62.875,59.75,72.375,23.375,50.375,33.5,30.625,28.0,28.625,47.24125,36.77375,32.0,30-39,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Moderately Left-Wing
668e99424b4544da8ad638de,125,model,openai/chatgpt-4o-latest,bullets-based,reranking,69.25,76.5,71.5,48.75,67.5,64.25,58.0,67.75,46.5,52.0,38.0,40.25,38.25,38.5,35.25,35.0,39.75,59.25,49.75,60.7575,38.887499999999996,41.25,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Did not vote,Moderately Right-Wing
673e241b096c26df39c1924a,156,model,openai/chatgpt-4o-latest,bullets-based,prompting,61.6,23.2,57.2,57.4,54.4,60.8,58.4,54.0,44.4,37.4,39.2,40.4,51.8,47.0,44.8,16.6,13.2,11.6,14.8,59.931999999999995,49.391999999999996,39.2,30-39,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
5cc75883d37a59001743208a,356,edited,deepseek/deepseek-chat-v3-0324,bullets-based,none,84.14285714285714,68.28571428571429,74.0,58.57142857142857,67.28571428571429,60.0,72.71428571428571,52.57142857142857,57.857142857142854,52.857142857142854,57.0,58.42857142857143,67.85714285714286,41.0,52.285714285714285,34.42857142857143,42.285714285714285,45.57142857142857,38.142857142857146,36.57857142857143,42.932857142857145,34.42857142857143,30-39,Male,White,Yes,Intermediate,Vocational qualification,"£15,000-£24,999",Did not vote,Moderately Left-Wing
5ed3fa7c1a3b593b351f7076,173,writer,openai/chatgpt-4o-latest,bullets-based,reranking,98.0,96.0,85.6,45.0,75.8,89.2,83.0,58.6,56.2,37.6,66.2,74.0,72.6,27.8,73.2,47.2,12.8,19.2,15.4,71.108,46.598,39.4,30-39,Female,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Did not vote,Centrist
5e4761e624b17f2239a6473a,236,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,3.0,94.0,87.0,55.2,82.2,74.0,86.8,48.4,33.4,23.4,33.8,23.8,36.0,11.8,22.8,30.0,46.4,51.2,61.4,30.034000000000002,21.594,56.6,60-69,Male,White,Yes,Intermediate,GCSEs or equivalent,"£35,000-£49,999",Reform UK,Moderately Right-Wing
67574cd454695a33d97d764a,109,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,2.0,96.0,90.6,69.2,80.4,80.4,88.0,39.2,40.2,16.0,50.6,64.0,74.0,6.2,58.4,43.0,14.8,34.8,45.0,55.452,38.339999999999996,32.2,18-29,Female,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Did not vote,Centrist
60a3ac51b06fa9eb29a105bc,384,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,18.8,73.6,70.2,50.8,60.0,67.4,82.0,43.2,39.0,33.2,53.2,15.6,53.0,17.4,20.6,29.2,35.6,24.0,25.0,39.092,45.346000000000004,35.0,18-29,Male,White,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Conservative,Moderately Right-Wing
5c3b67cf3ce2c8000112b9d2,99,edited,openai/chatgpt-4o-latest,bullets-based,reranking,5.2,89.6,86.8,74.0,66.2,75.0,93.4,71.4,59.0,58.6,57.2,38.6,73.0,23.8,20.6,15.4,10.4,19.2,13.8,45.54600000000001,49.696,27.0,18-29,Male,White,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Conservative,Moderately Left-Wing
5a7a0d8df49c9a0001f31b73,250,edited,deepseek/deepseek-chat-v3-0324,bullets-based,none,68.6,41.2,67.6,78.2,66.2,70.6,61.4,67.8,64.6,55.4,64.6,45.0,69.0,40.0,49.4,10.8,24.4,20.2,21.2,60.314,50.024,37.4,40-49,Female,Mixed,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Centrist
5e9b85a506abba08c1bf0ae8,384,edited,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,90.4,80.8,90.0,77.4,82.8,87.0,91.0,71.4,81.6,50.4,67.6,80.8,78.6,30.0,76.6,64.8,19.8,10.6,9.0,68.914,40.92,35.6,18-29,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Greens,Centrist
669dd02df8ab680490aec1c0,371,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,58.4,40.8,47.0,42.0,62.8,78.2,51.8,24.0,27.8,39.4,54.4,54.8,60.0,51.2,47.8,20.2,12.2,11.4,10.2,55.105999999999995,48.072,36.2,40-49,Male,White,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Labour,Moderately Left-Wing
67accd6f6cc4c127268bb6ad,325,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,7.2,85.6,84.2,74.2,75.0,89.8,84.8,58.8,71.2,41.2,55.8,62.6,63.0,15.2,30.2,19.8,3.2,2.8,4.6,56.25,34.7,46.0,40-49,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Conservative,Centrist
5da09dd4ab305e00165ea167,20,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,45.6,23.2,74.2,68.4,59.2,69.4,39.0,56.0,47.4,44.6,52.6,52.6,69.0,47.0,38.8,13.6,13.0,3.8,5.4,47.21,47.128,40.6,40-49,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
5ceecd8f12495000011572be,187,writer,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,28.166666666666668,71.0,79.33333333333333,40.0,66.16666666666667,50.833333333333336,63.166666666666664,43.166666666666664,30.333333333333332,23.5,30.5,49.166666666666664,60.333333333333336,23.0,52.666666666666664,21.666666666666668,18.666666666666668,10.833333333333334,15.0,53.071666666666665,28.935000000000002,41.333333333333336,30-39,Male,White,Yes,Expert,GCSEs or equivalent,"£25,000-£34,999",Conservative,Moderately Right-Wing
60299d096ab1b93a43d650a7,361,edited,deepseek/deepseek-chat-v3-0324,bullets-based,none,85.6,71.2,82.2,72.6,75.0,81.8,80.6,68.2,57.0,46.0,60.8,66.6,79.0,30.6,59.4,41.4,30.2,21.2,27.2,55.48,45.402,36.0,30-39,Female,White,Yes,Advanced,Doctorate (PhD),"£25,000-£34,999",Labour,Moderately Left-Wing
5aa6fcaa1ade740001b9730b,325,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,67.8,84.4,89.8,86.6,87.6,93.0,90.4,91.6,83.6,69.8,65.0,66.8,79.8,25.4,49.6,8.8,22.2,5.0,13.4,39.574,18.056,47.6,40-49,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Moderately Left-Wing
66b4dcf8d18fd62b100fa0f7,344,model,openai/chatgpt-4o-latest,bullets-based,prompting,84.75,69.5,71.75,79.5,75.5,84.75,78.0,73.75,80.5,69.0,70.25,59.5,65.25,67.5,48.5,30.25,22.0,14.0,14.25,60.6925,42.89,34.75,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
59ef9be762637600014a873d,88,edited,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,90.83333333333333,81.66666666666667,92.0,73.5,82.33333333333333,86.16666666666667,92.0,52.0,69.83333333333333,54.5,71.0,60.666666666666664,78.5,24.333333333333332,55.5,53.166666666666664,24.0,26.666666666666668,24.666666666666668,55.125,41.70166666666667,32.666666666666664,30-39,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Very Left-Wing
5e9dddf4202399145704d59c,249,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,65.16666666666667,44.333333333333336,85.5,71.0,69.0,66.0,58.333333333333336,64.83333333333333,43.5,54.666666666666664,29.833333333333332,41.666666666666664,39.0,31.833333333333332,28.833333333333332,14.333333333333334,24.666666666666668,29.5,30.666666666666668,40.571666666666665,34.99333333333333,43.0,18-29,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Very Left-Wing
6658b3d15669d166e3c15634,231,model,openai/chatgpt-4o-latest,bullets-based,prompting,95.8,91.6,84.4,67.0,83.4,90.2,92.4,65.0,46.6,28.0,65.2,64.4,54.0,16.0,44.6,28.6,20.4,11.4,13.0,60.9,24.084,36.2,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing
5dac7eaa59f37100128372d5,38,writer,openai/chatgpt-4o-latest,bullets-based,none,21.833333333333332,56.333333333333336,53.0,51.166666666666664,65.66666666666667,69.16666666666667,55.666666666666664,58.5,41.333333333333336,31.666666666666668,40.5,27.666666666666668,63.166666666666664,39.333333333333336,28.0,10.333333333333334,45.333333333333336,21.833333333333332,25.0,35.26666666666667,44.385,38.166666666666664,18-29,Male,White,Yes,Advanced,Vocational qualification,"£25,000-£34,999",Liberal Democrats,Centrist
5a7a385317ef3500017024ae,303,writer,openai/chatgpt-4o-latest,bullets-based,prompting,22.0,56.0,42.5,26.666666666666668,28.166666666666668,61.833333333333336,35.666666666666664,8.333333333333334,12.5,25.666666666666668,65.66666666666667,49.5,63.166666666666664,65.5,30.833333333333332,15.833333333333334,15.166666666666666,9.166666666666666,10.0,43.848333333333336,53.961666666666666,31.5,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"Under £15,000",Did not vote,Moderately Right-Wing
66e423f20f0ffe827348aea7,378,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,86.5,73.0,84.25,79.25,79.25,75.5,76.0,52.75,82.75,72.25,67.5,62.0,68.0,43.0,67.25,39.75,30.75,12.0,14.75,53.6325,41.769999999999996,43.75,30-39,Male,Black,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing
60369ae814f750ef3d063c3e,51,writer,openai/chatgpt-4o-latest,bullets-based,prompting,91.0,82.0,83.6,51.2,68.4,76.6,70.2,29.4,26.2,18.0,60.8,42.2,52.8,25.0,29.6,10.0,23.0,11.0,21.0,62.532,42.94,25.6,18-29,Male,White,Yes,Advanced,GCSEs or equivalent,"£35,000-£49,999",Liberal Democrats,Centrist
599a88aeb5566b0001aa8535,99,model,openai/chatgpt-4o-latest,bullets-based,prompting,7.2,85.6,89.0,63.0,59.6,76.8,89.4,42.8,40.8,29.4,54.0,43.6,46.8,31.4,22.6,14.8,29.2,46.2,48.4,25.802,40.617999999999995,33.0,18-29,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Conservative,Centrist
5c765990f33ac60016b7b2a1,364,writer,openai/chatgpt-4o-latest,bullets-based,reranking,5.166666666666667,89.66666666666667,86.16666666666667,70.16666666666667,68.66666666666667,81.33333333333333,77.16666666666667,53.666666666666664,51.5,39.333333333333336,51.666666666666664,38.666666666666664,38.833333333333336,9.166666666666666,29.166666666666668,26.166666666666668,61.666666666666664,44.0,49.166666666666664,32.056666666666665,26.108333333333334,33.5,18-29,Male,White,Yes,Expert,Vocational qualification,"£50,000-£74,999",Reform UK,Very Right-Wing
665f11d091ed0d56483f1227,41,writer,openai/chatgpt-4o-latest,bullets-based,none,49.6,49.6,47.0,38.2,52.8,52.6,51.4,41.2,41.6,34.4,47.2,50.8,59.8,59.8,41.2,32.8,40.4,35.4,38.0,48.507999999999996,40.366,28.2,30-39,Male,White,Yes,Intermediate,GCSEs or equivalent,"£35,000-£49,999",Conservative,Centrist
631f3b0501e9739c61c03255,372,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,87.8,75.6,86.4,74.2,88.0,92.8,84.4,76.6,62.6,48.0,52.8,57.0,67.0,24.8,36.4,26.2,51.4,20.4,23.0,38.878,42.71,44.0,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Greens,Centrist
5caa61abcb4af3001640e877,88,writer,openai/chatgpt-4o-latest,bullets-based,reranking,19.0,76.85714285714286,81.14285714285714,61.142857142857146,73.42857142857143,72.42857142857143,87.57142857142857,39.714285714285715,46.0,30.714285714285715,52.57142857142857,52.0,58.714285714285715,34.57142857142857,21.857142857142858,29.428571428571427,52.285714285714285,45.57142857142857,45.857142857142854,39.362857142857145,33.44285714285714,40.714285714285715,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Reform UK,Moderately Right-Wing
5ae88efd9d82560001bdc598,102,writer,openai/chatgpt-4o-latest,bullets-based,prompting,75.6,88.8,90.6,64.2,82.4,83.8,92.0,46.8,45.4,36.0,42.8,37.4,55.8,11.6,38.6,31.2,34.8,33.0,58.4,55.3,19.747999999999998,32.8,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
596e7593b174180001756f23,25,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,28.6,73.2,79.8,42.2,57.6,72.6,75.4,25.4,17.6,32.8,40.4,17.6,30.4,22.0,10.4,6.8,27.4,40.0,55.6,28.380000000000003,41.668,36.0,30-39,Male,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist
665f11d091ed0d56483f1227,387,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,49.833333333333336,3.0,20.666666666666668,8.833333333333334,12.833333333333334,48.666666666666664,54.833333333333336,36.333333333333336,8.666666666666666,12.833333333333334,59.666666666666664,49.833333333333336,51.166666666666664,70.5,42.0,17.333333333333332,8.166666666666666,8.0,8.166666666666666,63.068333333333335,57.88499999999999,36.666666666666664,30-39,Male,White,Yes,Intermediate,Undergraduate degree,"£50,000-£74,999",Did not vote,Moderately Left-Wing
65294c32f255b4be280eb23a,389,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,44.2,11.6,37.6,6.0,53.2,63.2,50.8,62.0,33.0,44.8,64.8,60.2,64.6,79.2,41.0,22.6,17.0,5.6,13.0,57.751999999999995,53.258,42.0,40-49,Male,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Liberal Democrats,Centrist
66047d18ebfced908bcde49d,231,writer,openai/chatgpt-4o-latest,bullets-based,reranking,50.0,3.2,45.8,38.8,28.6,69.4,54.2,32.0,27.8,20.0,47.8,30.6,56.6,60.0,29.0,11.6,12.8,15.4,11.6,51.852,61.476,31.8,18-29,Male,White,Yes,Advanced,GCSEs or equivalent,"£25,000-£34,999",Did not vote,Centrist
6400e3c204aea7cb2894eb54,371,writer,openai/chatgpt-4o-latest,bullets-based,none,36.2,65.2,69.4,68.6,71.4,83.8,69.8,51.0,55.2,39.4,44.6,36.0,62.2,18.4,37.0,19.6,54.2,34.2,39.0,14.045999999999998,52.61,31.2,18-29,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing
5ef35d30f4c5240865ab26b5,201,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,12.0,76.8,56.6,35.0,62.6,71.2,86.8,49.6,34.2,32.2,36.6,37.8,72.6,26.0,54.8,16.4,27.0,12.8,27.4,40.412,27.894,38.2,18-29,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Very Left-Wing
661149a91b7fad3a3d2caf0c,173,model,openai/chatgpt-4o-latest,bullets-based,prompting,26.2,61.2,78.0,65.4,63.2,77.2,82.2,62.6,64.6,57.6,65.2,39.6,66.8,43.8,38.8,29.8,27.4,8.2,8.0,36.768,45.303999999999995,35.8,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
60f5a1df58e2d70959c0545f,37,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,92.4,84.8,91.4,77.6,74.2,87.8,87.4,79.8,74.2,61.2,61.6,69.6,65.2,38.6,59.2,43.8,9.0,5.6,2.0,76.346,45.718,36.8,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Greens,Centrist
664df024c7ce709382bea0ed,298,model,openai/chatgpt-4o-latest,bullets-based,none,19.0,90.0,66.2,82.2,71.0,86.4,82.6,65.4,71.8,55.8,55.8,58.8,60.0,20.8,44.8,35.8,37.2,30.4,36.0,48.116,30.236,35.4,18-29,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Centrist
5de398993cf27939a25abc5f,18,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,14.0,72.0,59.2,52.0,63.8,69.8,66.6,67.6,46.0,45.8,58.6,50.4,47.4,37.2,36.0,18.0,36.2,13.2,17.2,37.524,38.872,33.8,18-29,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
5e16e7b7c76aa6c8613f2477,54,model,openai/chatgpt-4o-latest,bullets-based,reranking,8.8,82.4,73.6,67.4,62.6,75.2,72.0,46.6,45.0,35.4,53.6,48.4,59.4,26.6,31.2,11.0,24.2,20.6,30.8,40.72,50.142,30.0,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Reform UK,Centrist
66d85bf2a76bd30f73bf7d6a,236,model,openai/chatgpt-4o-latest,bullets-based,none,48.25,71.5,86.0,84.75,80.0,94.0,91.5,76.5,74.25,48.0,63.5,71.0,84.5,27.0,77.75,30.25,34.75,18.5,23.25,44.79,52.2425,33.0,18-29,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Right-Wing
6663294388fbdcf49b949550,249,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,63.6,27.2,48.4,40.8,53.0,86.8,76.2,69.0,56.6,45.2,69.6,56.2,68.6,70.6,61.8,25.8,16.6,15.6,10.2,70.88,63.104,35.4,18-29,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing
5da767d89d0c290014c9851a,256,edited,openai/chatgpt-4o-latest,bullets-based,prompting,49.8,55.6,74.2,64.2,75.6,85.0,69.2,58.8,70.6,41.4,66.2,46.0,79.8,38.6,55.0,21.4,46.2,16.4,13.4,57.004,31.894,32.0,18-29,Female,Black,Yes,Expert,Vocational qualification,"£35,000-£49,999",Labour,Centrist
56c81007ba8e37000d7b211e,122,model,openai/chatgpt-4o-latest,bullets-based,reranking,97.4,94.8,90.2,83.2,90.8,91.4,93.2,56.2,56.2,41.0,68.0,72.0,82.2,38.8,79.2,35.0,11.2,4.4,2.2,72.15,38.554,38.6,30-39,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
611c3b6bbb0436c7fd8e3d91,181,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,78.0,56.0,66.6,46.0,55.6,64.6,59.4,45.2,26.0,21.6,51.6,37.2,53.2,34.8,24.8,14.4,42.6,18.4,19.8,40.910000000000004,44.294,46.8,50-59,Female,White,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist
5c844e1e4fd379001424a85e,298,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,35.2,65.6,77.4,78.8,64.8,83.0,79.8,62.2,62.2,57.0,59.6,51.2,66.0,35.0,49.0,29.2,33.4,20.6,28.4,43.278,42.08,47.8,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
